NodeELEC,NodeGAS,GenID,PrimeMover,Fuel,ExistingUnits,UnitSize,MaxNewAnnual,MaxNewTotal,Pmin,Pmax,RampDown,RampUp,MinUp,MinDown,isRenewable,HeatRate,isNGFueled,EmissionsFactor,StartupCost,EconomicLifetime,Lifetime,StartupFuel,InstallYear,ForcedRetirement
42037,42037,CS101,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42037,42037,CC101,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42037,42037,CT101,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
42037,42037,GT101,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42037,42037,NC101,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
42037,42037,WD101,Onshore wind,Wind,0,100,5,17,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42037,42037,SL101,Solar,Solar,0,50,10,143,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36023,36023,CS102,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36023,36023,CC102,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36023,36023,CT102,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
36023,36023,GT102,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36023,36023,NC102,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
36023,36023,WD102,Onshore wind,Wind,0,100,5,20,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36023,36023,SL102,Solar,Solar,1.04,50,10,149,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36041,36041,CS103,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36041,36041,CC103,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36041,36041,CT103,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
36041,36041,GT103,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36041,36041,NC103,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
36041,36041,WD103,Onshore wind,Wind,0,100,5,22,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36041,36041,SL103,Solar,Solar,0,50,10,275,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36097,36097,CS104,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36097,36097,CC104,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36097,36097,CT104,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
36097,36097,GT104,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36097,36097,NC104,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
36097,36097,WD104,Onshore wind,Wind,0,100,5,19,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36097,36097,SL104,Solar,Solar,0.21,50,10,160,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36123,36123,CS105,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36123,36123,CC105,Natural gas CC,Natural gas,0.16,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36123,36123,CT105,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
36123,36123,GT105,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36123,36123,NC105,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
36123,36123,WD105,Onshore wind,Wind,0,100,5,13,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36123,36123,SL105,Solar,Solar,0.47,50,10,125,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
9160,9160,CS106,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
9160,9160,CC106,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
9160,9160,CT106,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
9160,9160,PT106,Petroleum CT,Petroleum,0.44,100,100,500,0,0.8,1,1,2,1,0,10.98,0,0,0,55,55,0,0,0
9160,9160,GT106,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
9160,9160,NC106,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
9160,9160,HD106,Hydro,Hydro,0.12,100,0,500,0,1,1,1,1,1,1,0,0,0,0,100,100,0,0,0
9160,9160,WD106,Onshore wind,Wind,0.05,100,3,3,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
9160,9160,SL106,Solar,Solar,0.3,50,10,296,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36085,36085,CS107,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36085,36085,CC107,Natural gas CC,Natural gas,1.29,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36085,36085,CT107,Natural gas CT,Natural gas,0.65,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
36085,36085,GT107,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36085,36085,NC107,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
36085,36085,WD107,Onshore wind,Wind,0,100,0,0,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36085,36085,SL107,Solar,Solar,0.15,50,5,5,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36033,36033,CS108,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36033,36033,CC108,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36033,36033,CT108,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
36033,36033,GT108,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36033,36033,NC108,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
36033,36033,HD108,Hydro,Hydro,0.09,100,0,500,0,1,1,1,1,1,1,0,0,0,0,100,100,0,0,0
36033,36033,WD108,Onshore wind,Wind,1.84,100,5,60,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36033,36033,SL108,Solar,Solar,0.14,50,10,746,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42115,42115,CS109,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42115,42115,CC109,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42115,42115,CT109,Natural gas CT,Natural gas,0.22,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
42115,42115,GT109,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42115,42115,NC109,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
42115,42115,WD109,Onshore wind,Wind,0,100,5,35,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42115,42115,SL109,Solar,Solar,0,50,10,261,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36073,36073,CS110,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36073,36073,CC110,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36073,36073,CT110,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
36073,36073,GT110,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36073,36073,NC110,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
36073,36073,HD110,Hydro,Hydro,0.06,100,0,500,0,1,1,1,1,1,1,0,0,0,0,100,100,0,0,0
36073,36073,WD110,Onshore wind,Wind,0,100,5,18,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36073,36073,SL110,Solar,Solar,0.23,50,10,86,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36005,36005,CS111,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36005,36005,CC111,Natural gas CC,Natural gas,0.07,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36005,36005,CT111,Natural gas CT,Natural gas,2.04,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
36005,36005,PT111,Petroleum CT,Petroleum,0.06,100,100,500,0,0.8,1,1,2,1,0,10.98,0,0,0,55,55,0,0,0
36005,36005,GT111,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36005,36005,NC111,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
36005,36005,WD111,Onshore wind,Wind,0,100,0,0,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36005,36005,SL111,Solar,Solar,0,50,7,7,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36055,36055,CS112,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36055,36055,CC112,Natural gas CC,Natural gas,0.21,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36055,36055,CT112,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
36055,36055,GT112,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36055,36055,BP112,Biopower,Biomass,0.16,100,100,500,0,0.84,1,1,1,1,1,14.5,0,0,0,45,45,0,0,0
36055,36055,NC112,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
36055,36055,HD112,Hydro,Hydro,0.03,100,0,500,0,1,1,1,1,1,1,0,0,0,0,100,100,0,0,0
36055,36055,WD112,Onshore wind,Wind,0,100,5,14,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36055,36055,SL112,Solar,Solar,1.45,50,10,173,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36057,36057,CS113,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36057,36057,CC113,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36057,36057,CT113,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
36057,36057,GT113,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36057,36057,NC113,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
36057,36057,WD113,Onshore wind,Wind,0,100,5,13,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36057,36057,SL113,Solar,Solar,1.26,50,10,189,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
34029,34029,CS114,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
34029,34029,CC114,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
34029,34029,CT114,Natural gas CT,Natural gas,4.6,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
34029,34029,PT114,Petroleum CT,Petroleum,0.06,100,100,500,0,0.8,1,1,2,1,0,10.98,0,0,0,55,55,0,0,0
34029,34029,GT114,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
34029,34029,BP114,Biopower,Biomass,0.15,100,100,500,0,0.84,1,1,1,1,1,14.5,0,0,0,45,45,0,0,0
34029,34029,NC114,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
34029,34029,WD114,Onshore wind,Wind,0,100,5,7,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
34029,34029,SL114,Solar,Solar,1.37,50,10,158,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
34025,34025,CS115,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
34025,34025,CC115,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
34025,34025,CT115,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
34025,34025,GT115,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
34025,34025,NC115,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
34025,34025,WD115,Onshore wind,Wind,0,100,1,1,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
34025,34025,SL115,Solar,Solar,2.1,50,10,108,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
34017,34017,CS116,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
34017,34017,CC116,Natural gas CC,Natural gas,0.01,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
34017,34017,CT116,Natural gas CT,Natural gas,12.49,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
34017,34017,GT116,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
34017,34017,NC116,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
34017,34017,WD116,Onshore wind,Wind,0,100,0,0,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
34017,34017,SL116,Solar,Solar,0.52,50,0,0,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
34039,34039,CS117,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
34039,34039,CC117,Natural gas CC,Natural gas,3.39,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
34039,34039,CT117,Natural gas CT,Natural gas,3.84,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
34039,34039,GT117,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
34039,34039,BP117,Biopower,Biomass,0.45,100,100,500,0,0.84,1,1,1,1,1,14.5,0,0,0,45,45,0,0,0
34039,34039,NC117,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
34039,34039,WD117,Onshore wind,Wind,0,100,0,0,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
34039,34039,SL117,Solar,Solar,0.65,50,10,11,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36087,36087,CS118,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36087,36087,CC118,Natural gas CC,Natural gas,1.81,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36087,36087,CT118,Natural gas CT,Natural gas,0.46,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
36087,36087,GT118,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36087,36087,NC118,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
36087,36087,WD118,Onshore wind,Wind,0,100,2,2,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36087,36087,SL118,Solar,Solar,0.08,50,10,45,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36003,36003,CS119,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36003,36003,CC119,Natural gas CC,Natural gas,0.1,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36003,36003,CT119,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
36003,36003,GT119,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36003,36003,BP119,Biopower,Biomass,0.05,100,100,500,0,0.84,1,1,1,1,1,14.5,0,0,0,45,45,0,0,0
36003,36003,NC119,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
36003,36003,WD119,Onshore wind,Wind,0,100,5,45,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36003,36003,SL119,Solar,Solar,0.62,50,10,435,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42073,42073,CS120,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42073,42073,CC120,Natural gas CC,Natural gas,1.97,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42073,42073,CT120,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
42073,42073,PT120,Petroleum CT,Petroleum,0.03,100,100,500,0,0.8,1,1,2,1,0,10.98,0,0,0,55,55,0,0,0
42073,42073,GT120,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42073,42073,NC120,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
42073,42073,WD120,Onshore wind,Wind,0,100,0,0,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42073,42073,SL120,Solar,Solar,0,50,10,110,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42009,42009,CS121,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42009,42009,CC121,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42009,42009,CT121,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
42009,42009,GT121,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42009,42009,NC121,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
42009,42009,WD121,Onshore wind,Wind,0,100,5,25,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42009,42009,SL121,Solar,Solar,0,50,10,289,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36021,36021,CS122,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36021,36021,CC122,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36021,36021,CT122,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
36021,36021,GT122,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36021,36021,NC122,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
36021,36021,HD122,Hydro,Hydro,0.06,100,0,500,0,1,1,1,1,1,1,0,0,0,0,100,100,0,0,0
36021,36021,WD122,Onshore wind,Wind,0,100,5,15,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36021,36021,SL122,Solar,Solar,0.54,50,10,224,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42085,42085,CS123,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42085,42085,CC123,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42085,42085,CT123,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
42085,42085,PT123,Petroleum CT,Petroleum,0.04,100,100,500,0,0.8,1,1,2,1,0,10.98,0,0,0,55,55,0,0,0
42085,42085,GT123,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42085,42085,NC123,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
42085,42085,WD123,Onshore wind,Wind,0,100,5,24,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42085,42085,SL123,Solar,Solar,0,50,10,401,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42083,42083,CS124,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42083,42083,CC124,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42083,42083,CT124,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
42083,42083,GT124,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42083,42083,NC124,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
42083,42083,WD124,Onshore wind,Wind,0,100,5,47,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42083,42083,SL124,Solar,Solar,0,50,10,488,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42015,42015,CS125,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42015,42015,CC125,Natural gas CC,Natural gas,1.24,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42015,42015,CT125,Natural gas CT,Natural gas,0.91,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
42015,42015,GT125,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42015,42015,BP125,Biopower,Biomass,0.02,100,100,500,0,0.84,1,1,1,1,1,14.5,0,0,0,45,45,0,0,0
42015,42015,NC125,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
42015,42015,WD125,Onshore wind,Wind,1,100,5,47,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42015,42015,SL125,Solar,Solar,0,50,10,424,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42123,42123,CS126,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42123,42123,CC126,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42123,42123,CT126,Natural gas CT,Natural gas,0.53,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
42123,42123,GT126,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42123,42123,NC126,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
42123,42123,HD126,Hydro,Hydro,0.26,100,0,500,0,1,1,1,1,1,1,0,0,0,0,100,100,0,0,0
42123,42123,WD126,Onshore wind,Wind,0,100,5,40,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42123,42123,SL126,Solar,Solar,0,50,10,414,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
44001,44001,CS127,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
44001,44001,CC127,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
44001,44001,CT127,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
44001,44001,GT127,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
44001,44001,NC127,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
44001,44001,WD127,Onshore wind,Wind,0,100,0,0,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
44001,44001,SL127,Solar,Solar,0.08,50,7,7,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36069,36069,CS128,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36069,36069,CC128,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36069,36069,CT128,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
36069,36069,GT128,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36069,36069,BP128,Biopower,Biomass,0.11,100,100,500,0,0.84,1,1,1,1,1,14.5,0,0,0,45,45,0,0,0
